Accuracy,Precision,Recall,F1,AUROC,AUPRC,Brier,ECE,Dataset,Approach,Mechanism,Missingness,Seed
0.6862745098039216,0.8064516129032258,0.7142857142857143,0.7575757575757576,0.7803571428571427,0.8471125352514118,0.18766684857580926,0.2047892569326887,early_stage_diabetes,Native,MNAR,50,152
0.7647058823529411,0.8108108108108109,0.8571428571428571,0.8333333333333334,0.8910714285714286,0.9581012594696537,0.15140168371822624,0.1634124049953386,early_stage_diabetes,Native,MNAR,50,162
0.6862745098039216,0.7435897435897436,0.8285714285714286,0.7837837837837838,0.7071428571428571,0.856375327957417,0.23392409457609642,0.2288187312729218,early_stage_diabetes,Native,MNAR,50,172
0.7843137254901961,0.8333333333333334,0.8571428571428571,0.8450704225352113,0.8678571428571429,0.9456300948767286,0.15054991353549868,0.11579813917770104,early_stage_diabetes,Native,MNAR,50,182
0.7450980392156863,0.7894736842105263,0.8571428571428571,0.821917808219178,0.8767857142857143,0.9402744369387185,0.14453912325586074,0.13450993772815253,early_stage_diabetes,Native,MNAR,50,192
0.7254901960784313,0.7692307692307693,0.8571428571428571,0.8108108108108109,0.8464285714285714,0.9386090783276306,0.17284155201447052,0.15452625923881344,early_stage_diabetes,Native,MNAR,50,202
0.7647058823529411,0.7948717948717948,0.8857142857142857,0.8378378378378378,0.8107142857142857,0.911130618649152,0.16803747142428943,0.12102420474676526,early_stage_diabetes,Native,MNAR,50,212
0.6862745098039216,0.7209302325581395,0.8857142857142857,0.7948717948717948,0.825,0.934570413752328,0.20280990658213402,0.20658760218351493,early_stage_diabetes,Native,MNAR,50,222
0.7843137254901961,0.8,0.9142857142857143,0.8533333333333334,0.8428571428571429,0.9263763014312608,0.14779150800314664,0.10715032252026538,early_stage_diabetes,Native,MNAR,50,232
0.8431372549019608,0.9090909090909091,0.8571428571428571,0.8823529411764706,0.9053571428571429,0.960727254056926,0.12278119758032546,0.09764174572831273,early_stage_diabetes,Explicit Imputation,MCAR,10,42
0.7843137254901961,0.875,0.8,0.835820895522388,0.8875,0.9504932600731552,0.1655386070869328,0.15872733820887172,early_stage_diabetes,Explicit Imputation,MCAR,10,52
0.8431372549019608,0.9655172413793104,0.8,0.875,0.925,0.9705211457528323,0.12832796202251132,0.16477046443112928,early_stage_diabetes,Explicit Imputation,MCAR,10,62
0.8823529411764706,1.0,0.8285714285714286,0.90625,0.9482142857142857,0.9801866270983918,0.10542334167730912,0.16117411822664973,early_stage_diabetes,Explicit Imputation,MCAR,10,72
0.7647058823529411,0.896551724137931,0.7428571428571429,0.8125,0.8714285714285714,0.9449928170961804,0.17998580402839856,0.18477923470531024,early_stage_diabetes,Explicit Imputation,MCAR,10,82
0.8627450980392157,0.9117647058823529,0.8857142857142857,0.8985507246376812,0.9196428571428571,0.9662594238200771,0.09952105716042883,0.07116852802973167,early_stage_diabetes,Explicit Imputation,MCAR,10,92
0.8235294117647058,0.9642857142857143,0.7714285714285715,0.8571428571428571,0.8919642857142858,0.9549264468194643,0.14782076430010468,0.16499390058657698,early_stage_diabetes,Explicit Imputation,MCAR,10,102
0.7843137254901961,0.9,0.7714285714285715,0.8307692307692308,0.9142857142857143,0.9624901417503138,0.13004748403952116,0.11854497138776031,early_stage_diabetes,Explicit Imputation,MCAR,10,112
0.8431372549019608,0.9354838709677419,0.8285714285714286,0.8787878787878788,0.9196428571428571,0.9672304049372703,0.1257387677296901,0.1610692843210463,early_stage_diabetes,Explicit Imputation,MCAR,10,122
0.7254901960784313,0.8888888888888888,0.6857142857142857,0.7741935483870968,0.8607142857142858,0.9321328750697001,0.1791293935758676,0.19065294268668867,early_stage_diabetes,Explicit Imputation,MCAR,10,132
0.7843137254901961,0.9,0.7714285714285715,0.8307692307692308,0.8714285714285714,0.945958659441149,0.15648063006009072,0.13166772088437687,early_stage_diabetes,Explicit Imputation,MCAR,10,142
0.8823529411764706,0.967741935483871,0.8571428571428571,0.9090909090909091,0.9303571428571429,0.9731946632061049,0.1038803367789727,0.12990637704291763,early_stage_diabetes,Explicit Imputation,MCAR,10,152
0.803921568627451,0.9310344827586207,0.7714285714285715,0.84375,0.9035714285714286,0.9600931332643968,0.14356914149386896,0.15960493895645234,early_stage_diabetes,Explicit Imputation,MCAR,10,162
0.7843137254901961,0.9,0.7714285714285715,0.8307692307692308,0.9017857142857142,0.9514798420661669,0.13933702851446195,0.15650244718234915,early_stage_diabetes,Explicit Imputation,MCAR,10,172
0.8235294117647058,0.9642857142857143,0.7714285714285715,0.8571428571428571,0.9401785714285714,0.9755161491560245,0.14280908664093553,0.19356625892368018,early_stage_diabetes,Explicit Imputation,MCAR,10,182
