Accuracy,Precision,Recall,F1,AUROC,AUPRC,Brier,ECE,Dataset,Approach,Mechanism,Missingness,Seed
0.6994693917657463,0.17767348307073416,0.4667547335975341,0.2573752579822751,0.6427909609909958,0.19353525259543367,0.20387831639263607,0.31830882603701405,readmission,Native,MAR,20,202
0.6918541809963643,0.17091626912321106,0.4575077058564509,0.2488622754491018,0.6396376237922239,0.19431186026660757,0.2054674341643855,0.32068390597982727,readmission,Native,MAR,20,212
0.6927876584455144,0.17264057875698782,0.4623513870541612,0.25140668023464624,0.6370282336989428,0.19223543334020604,0.20559767321913006,0.3203258956680483,readmission,Native,MAR,20,222
0.6993220005895647,0.17725976857286602,0.46543372963452223,0.25674034491134323,0.6416927420610277,0.18835954798565346,0.2042270494196607,0.31813013902538195,readmission,Native,MAR,20,232
0.6922963545249091,0.16788685524126457,0.444297666226332,0.24369037555850742,0.6273557617885706,0.18239122062847843,0.206969916271286,0.32207933006925477,readmission,Native,MAR,30,42
0.6850741868920114,0.16797689716027595,0.4610303830911493,0.2462370649106303,0.6284443621713691,0.18706154763866073,0.20745377641572116,0.32263713393942767,readmission,Native,MAR,30,52
0.6796698437653532,0.16474672557992742,0.45970937912813736,0.2425650557620818,0.6238286892430771,0.18103523478332456,0.2089442014785693,0.32470088743549724,readmission,Native,MAR,30,62
0.6877763584553405,0.17043253712072304,0.46499339498018494,0.2494389984646274,0.6319621449048498,0.18560836192469535,0.20704932163960668,0.3221217625544472,readmission,Native,MAR,30,72
0.686892011398251,0.16823034616628924,0.4579480405107882,0.24606648527150124,0.6313956246519516,0.18316395454365658,0.207202068917993,0.32290546553661675,readmission,Native,MAR,30,82
0.6797681045494743,0.1660638465167479,0.46499339498018494,0.2447276940903824,0.6286326421883651,0.17774054867923547,0.20945494964181097,0.32578489767131097,readmission,Native,MAR,30,92
0.6816841898398349,0.1684525685471163,0.4707177454865698,0.2481141928745503,0.6304260020450249,0.18106455461600718,0.20689169361943913,0.32155531532150994,readmission,Native,MAR,30,102
0.6858602731649799,0.1673390350169437,0.4566270365477763,0.2449220595181861,0.6231991248924033,0.17801183293796774,0.20814381129789997,0.3223753438205906,readmission,Native,MAR,30,112
0.6815367986636534,0.16679854407342934,0.46411272567151035,0.24540162980209546,0.6319283947621239,0.18512968024242696,0.2074269645509109,0.322712497570267,readmission,Native,MAR,30,122
0.6938193966787854,0.17269872748306064,0.46014971378247466,0.2511415525114155,0.6350698974952645,0.18692355850909864,0.20641592420031188,0.3218947530449479,readmission,Native,MAR,30,132
0.6908224427630932,0.1679326287978864,0.4478203434610304,0.24426564188783476,0.6319287234972804,0.1892109646688068,0.20701013475389018,0.32223345951333754,readmission,Native,MAR,30,142
0.6902820084504274,0.17312368293078295,0.4702774108322325,0.25308056872037915,0.6364644042041769,0.19072685434863884,0.20679975181648155,0.32262749523231904,readmission,Native,MAR,30,152
0.6869411417903115,0.16718065249147865,0.45354469396741526,0.24430740037950663,0.6295940585917577,0.1791294811947784,0.2072449452487413,0.3222390130452151,readmission,Native,MAR,30,162
0.684484622187285,0.1659423788829873,0.45398502862175255,0.24304573314474304,0.6287683245803336,0.18774811813184233,0.20816022351969884,0.3240184366203009,readmission,Native,MAR,30,172
0.6846320133634667,0.17016539440203562,0.4711580801409071,0.2500292090197453,0.6344266236710303,0.18619576134920618,0.20770102470357388,0.3233381920130194,readmission,Native,MAR,30,182
0.684386361403164,0.16834371506149176,0.46411272567151035,0.24706985466479137,0.6300520353661561,0.1892993687515615,0.2070521237892744,0.32259188578377607,readmission,Native,MAR,30,192
0.6926402672693328,0.17244780535919776,0.4619110523998239,0.2511371797941106,0.633436144644735,0.18989731187896028,0.20570949426642135,0.320460347127262,readmission,Native,MAR,30,202
